1.5477919578552246,34.42
2.545947790145874,34.16
3.5568268299102783,34.16
4.55719780921936,34.16
5.55476188659668,34.16
6.556745529174805,34.04
7.557778596878052,34.04
8.558229684829712,34.04
9.562570810317993,34.04
10.560872793197632,34.04
11.557722091674805,34.04
12.568672895431519,34.04
13.563111782073975,34.04
14.568737268447876,34.04
15.565759181976318,34.04
16.562594652175903,34.04
17.570472478866577,34.04
18.56766700744629,34.04
19.56898045539856,34.04
20.57146167755127,34.04
21.571895837783813,34.04
22.576369285583496,34.16
23.577295780181885,34.16
24.575011730194092,34.16
25.57945203781128,34.16
26.580036640167236,34.16
27.58020043373108,34.16
28.58116102218628,34.16
29.583587646484375,34.29
30.583557605743408,34.29
31.584707736968994,34.29
32.585866928100586,34.29
33.58369255065918,34.29
34.584036350250244,34.42
35.588613510131836,34.29
36.59040546417236,34.42
37.59782791137695,34.42
38.59139585494995,34.42
39.5894238948822,34.42
40.59119248390198,34.42
41.59245324134827,34.55
42.59678912162781,34.55
43.59353590011597,34.55
44.597601652145386,34.55
45.598531007766724,34.55
46.600584268569946,34.55
47.60747766494751,34.55
48.60550260543823,34.68
49.603352308273315,34.55
50.60478115081787,34.68
51.607954263687134,34.68
52.609063148498535,34.68
53.61478900909424,34.68
54.60844874382019,34.81
55.61547327041626,34.68
56.609684467315674,34.68
57.61823296546936,34.81
58.612825870513916,34.68
59.62033677101135,34.68
60.62113928794861,34.68
61.621662616729736,34.68
62.625582695007324,34.68
63.62425136566162,34.68
64.61907052993774,34.68
65.62935876846313,34.68
66.62334251403809,34.68
67.63204431533813,34.68
68.62930059432983,34.68
69.62963533401489,34.68
70.62814092636108,34.68
71.62576723098755,34.68
72.63573050498962,34.68
73.62811517715454,34.68
74.63456153869629,34.68
75.63615679740906,34.68
76.63973093032837,34.55
77.64075040817261,34.55
78.64183950424194,34.55
79.64294576644897,34.55
80.64134311676025,34.55
81.64520907402039,34.55
82.64619946479797,34.55
83.64786696434021,34.55
84.64782404899597,34.55
85.6468288898468,34.68
86.65079593658447,34.55
87.64910435676575,34.55
88.64896988868713,34.55
89.65447878837585,34.55
90.65778946876526,34.55
91.65579915046692,34.55
92.65755486488342,34.68
93.66047215461731,34.68
94.65492916107178,34.55
95.65523934364319,34.55
96.66020727157593,34.55
97.6652283668518,34.55
98.66166543960571,34.68
99.6664776802063,34.68
100.6644332408905,34.68
101.66306209564209,34.68
102.67101120948792,34.68
103.66104769706726,34.68
104.66859793663025,34.68
105.6666328907013,34.68
106.67224526405334,34.68
107.67234897613525,34.68
108.6790668964386,34.68
109.67705631256104,34.68
110.68138360977173,34.68
111.67759346961975,34.68
112.6773030757904,34.68
113.68430256843567,34.68
114.68205451965332,34.55
115.67976069450378,34.68
116.68070602416992,34.68
117.68951916694641,34.68
118.68943929672241,34.68
119.68514347076416,34.68
120.68546962738037,34.68
121.68736720085144,34.55
122.69330048561096,34.55
123.68857049942017,34.68
124.68931317329407,34.68
125.69642186164856,34.68
126.69999551773071,34.68
127.6996955871582,34.68
128.69255757331848,34.68
